,book_id,tag_id
3012,231,4949
3015,231,1416
3016,231,22753
3017,231,9221
3019,231,12948
3020,231,33114
3021,231,3392
3024,231,5051
3025,231,3371
3028,231,9477
3033,231,20849
3034,231,27535
3036,231,20288
3041,231,30672
3042,231,8346
3044,231,2335
3045,231,12869
3046,231,25438
3047,231,10644
3048,231,5090
3049,231,30521
3051,231,26636
3052,231,24960
3054,231,11505
3055,231,22689
3056,231,3358
3057,231,26735
3061,231,4514
3062,231,23993
3063,231,32989
3067,231,2271
3069,231,31505
3071,231,9638
3072,231,25630
3073,231,22816
3075,231,30768
3078,231,27368
3080,231,26138
3081,231,2294
3082,231,2312
3083,231,18990
3084,231,3379
3086,231,25506
3089,231,23040
3090,231,31557
3092,231,10304
3093,231,21374
3094,231,8344
3096,231,31535
3097,231,28014
3099,231,2162
3100,249,30574
3102,249,7457
3104,249,22743
3105,249,22753
3106,249,7404
3107,249,31505
3108,249,18326
3110,249,5207
3111,249,18367
3114,249,20299
3115,249,20849
3116,249,22034
3117,249,2277
3118,249,18045
3121,249,1659
3123,249,18292
3124,249,11590
3125,249,261
3133,249,923
3134,249,7423
3135,249,240
3138,249,30976
3139,249,21989
3140,249,8055
3141,249,30463
3142,249,8717
3146,249,30635
3147,249,14064
3148,249,10932
3150,249,3611
3151,249,5051
3152,249,2098
3156,249,3885
3157,249,21111
3158,249,20291
3159,249,10644
3163,249,8346
3166,249,9638
3169,249,28805
3170,249,14267
3171,249,20774
3172,249,27556
3180,249,25506
3181,249,11978
3182,249,22376
3183,249,31557
3184,249,6122
3188,249,210
3190,249,2104
3192,249,400
3193,249,29316
3196,249,8104
3197,249,27535
3200,250,30574
3201,250,11743
3202,250,8717
3204,250,11557
3205,250,18367
3206,250,22743
3207,250,240
3211,250,22034
3212,250,7404
3214,250,2313
3216,250,22753
3217,250,18045
3218,250,251
3219,250,10825
3221,250,3885
3224,250,31656
3225,250,17213
3226,250,9221
3228,250,272
3229,250,2312
3230,250,248
3231,250,11590
3232,250,18326
3234,250,20849
3235,250,923
3236,250,20282
3238,250,10210
3239,250,10197
3241,250,12948
3242,250,18292
3245,250,2335
3246,250,32586
3247,250,254
3248,250,27387
3250,250,22111
3254,250,26138
3255,250,14064
3256,250,2294
3257,250,30672
3259,250,7423
3260,250,7478
3261,250,1659
3262,250,24447
3264,250,27368
3265,250,20774
3266,250,9886
3268,250,20279
3272,250,20731
3273,250,19742
3277,250,3883
3278,250,15169
3280,250,5090
3281,250,14764
3282,250,18318
3283,250,20288
3286,250,7654
3287,250,31557
3289,250,21438
3292,250,7417
3293,250,10658
3295,250,18606
3296,250,2287
3299,250,29316
3302,264,11557
3303,264,7404
3306,264,18367
3307,264,509
3308,264,240
3309,264,2277
3311,264,2313
3312,264,14487
3313,264,7423
3315,264,26138
3316,264,7478
3318,264,2312
3321,264,30521
3323,264,4949
3325,264,14266
3326,264,31859
3327,264,30635
3328,264,251
3329,264,18045
3331,264,10644
3332,264,30574
3333,264,14467
3334,264,20849
3336,264,1416
3338,264,5751
3339,264,10197
3340,264,11590
3341,264,32586
3343,264,1659
3344,264,20774
3347,264,22689
3348,264,248
3351,264,371
3352,264,21815
3356,264,261
3357,264,31505
3360,264,254
3361,264,15924
3362,264,26735
3364,264,9484
3365,264,5776
3366,264,7668
3371,264,9477
3372,264,22733
3375,264,272
3376,264,30768
3377,264,10932
3379,264,29716
3380,264,2104
3382,264,12948
3384,264,16056
3385,264,25433
3386,264,23233
3387,264,20731
3388,264,522
3389,264,7427
3392,264,5444
3393,264,30766
3394,264,7451
3396,264,21597
3397,264,22352
3399,264,521
3401,275,11743
3402,275,8717
3406,275,26138
3408,275,12452
3409,275,12568
3410,275,22743
3412,275,236
3414,275,22034
3415,275,5207
3417,275,21989
3418,275,12567
3420,275,251
3423,275,3216
3424,275,19733
3425,275,18326
3426,275,31133
3427,275,30521
3430,275,32686
3431,275,12503
3432,275,22027
3434,275,18045
3437,275,31140
3438,275,12451
3442,275,18640
3443,275,26735
3445,275,473
3447,275,27666
3449,275,25151
3452,275,19233
3453,275,7852
3454,275,15424
3455,275,1642
3456,275,4605
3457,275,25169
3459,275,1659
3460,275,254
3461,275,19742
3463,275,272
3464,275,10197
3465,275,20282
3467,275,20849
3468,275,17213
3469,275,25114
3470,275,10939
3471,275,17960
3472,275,12463
3476,275,27656
3478,275,7668
3481,275,30573
3482,275,9886
3483,275,30672
3484,275,10932
3486,275,24368
3488,275,11505
3489,275,8067
3490,275,10210
3491,275,25149
3493,275,12555
3495,275,15366
3496,275,28203
3497,275,21982
3498,275,7481
3499,275,7693
3500,291,30574
3501,291,23831
3504,291,7457
3506,291,2828
3507,291,5207
3508,291,26138
3509,291,33390
3510,291,22753
3511,291,28384
3512,291,16841
3513,291,17069
3515,291,11497
3516,291,8717
3517,291,15169
3519,291,33410
3520,291,10093
3521,291,21689
3522,291,15392
3523,291,2829
3524,291,20774
3525,291,11978
3527,291,10644
3528,291,5090
3529,291,9886
3531,291,29543
3532,291,26630
3533,291,9221
3536,291,10197
3537,291,7404
3539,291,28341
3540,291,2838
3543,291,17827
3545,291,11305
3546,291,11574
3547,291,32586
3549,291,33819
3550,291,34206
3552,291,13167
3554,291,18640
3555,291,15626
3558,291,25647
3559,291,34155
3562,291,809
3563,291,24608
3565,291,33534
3566,291,33418
3567,291,29683
3568,291,25765
3569,291,25151
3570,291,9738
3574,291,12940
3575,291,33760
3576,291,9638
3577,291,32088
3578,291,26194
3579,291,30590
3580,291,20125
3583,291,19961
3586,291,3216
3587,291,33666
3590,291,30820
3592,291,33994
3593,291,12221
3594,291,25157
3598,291,5274
3599,291,33424
3601,295,8717
3602,295,7457
3604,295,1691
3605,295,7404
3607,295,22743
3609,295,33114
3610,295,14487
3611,295,6953
3613,295,18367
3614,295,6857
3615,295,23679
3616,295,11305
3618,295,22034
3621,295,240
3622,295,7423
3623,295,14467
3624,295,6828
3625,295,509
3626,295,6895
3628,295,10197
3629,295,32989
3630,295,236
3633,295,20849
3634,295,26735
3635,295,20774
3636,295,18045
3637,295,3392
3639,295,7478
3641,295,21989
3643,295,1542
3644,295,7417
3646,295,6960
3650,295,11590
3652,295,5776
3653,295,5090
3658,295,22689
3660,295,7422
3663,295,12948
3666,295,19974
3668,295,17217
3669,295,26027
3670,295,17129
3672,295,6838
3673,295,3379
3676,295,14764
3677,295,33165
3679,295,29716
3681,295,26944
3682,295,14552
3683,295,248
3684,295,21209
3685,295,3377
3688,295,6977
3689,295,18326
3691,295,7451
3693,295,6976
3694,295,26740
3695,295,31430
3696,295,1711
3697,295,30573
3700,304,7457
3701,304,8717
3703,304,30574
3704,304,7404
3705,304,11557
3706,304,509
3707,304,31859
3708,304,240
3709,304,22743
3710,304,5751
3711,304,18367
3713,304,5207
3715,304,17213
3716,304,22034
3717,304,26138
3720,304,251
3721,304,13060
3722,304,16383
3724,304,10658
3726,304,261
3727,304,22753
3729,304,7478
3731,304,10644
3732,304,14467
3733,304,248
3736,304,21989
3737,304,272
3738,304,5775
3739,304,10210
3740,304,18326
3742,304,7422
3744,304,31864
3745,304,11590
3747,304,20849
3751,304,254
3753,304,16680
3756,304,3392
3757,304,1642
3761,304,522
3762,304,384
3763,304,10428
3765,304,30672
3766,304,29316
3767,304,25647
3768,304,521
3769,304,31868
3771,304,5747
3774,304,21597
3775,304,31862
3779,304,31430
3780,304,10657
3782,304,20774
3783,304,3371
3784,304,25151
3785,304,12948
3786,304,17217
3788,304,32686
3789,304,20811
3790,304,11644
3794,304,13479
3795,304,512
3796,304,19524
3797,304,23349
3798,304,22733
3799,304,10091
3802,320,22743
3803,320,18367
3804,320,7404
3805,320,22034
3807,320,11590
3808,320,17639
3810,320,28261
3811,320,22753
3812,320,4949
3813,320,30521
3814,320,8717
3815,320,240
3817,320,18896
3819,320,11557
3820,320,18326
3822,320,11743
3823,320,18045
3824,320,20849
3825,320,7686
3826,320,923
3827,320,236
3829,320,9477
3830,320,28189
3833,320,2104
3834,320,7478
3835,320,20774
3836,320,21662
3837,320,1642
3838,320,8055
3839,320,31133
3842,320,32586
3843,320,26256
3844,320,9484
3845,320,30672
3847,320,11505
3848,320,30573
3851,320,12948
3855,320,11570
3856,320,12767
3858,320,30635
3859,320,8067
3860,320,20731
3862,320,8346
3864,320,9638
3866,320,27535
3867,320,22689
3868,320,18292
3869,320,17213
3871,320,9886
3872,320,31140
3875,320,3389
3876,320,5051
3877,320,11574
3884,320,18919
3886,320,450
3887,320,3392
3888,320,11834
3889,320,22456
3890,320,17638
3891,320,254
3892,320,14064
3893,320,10197
3894,320,26246
3895,320,12868
3899,320,14764
3900,343,30574
3901,343,8717
3903,343,11743
3904,343,14487
3905,343,7457
3907,343,22743
3908,343,20939
3911,343,11590
3917,343,11305
3919,343,13109
3920,343,22753
3922,343,21989
3923,343,7404
3925,343,236
3927,343,9221
3929,343,8055
3930,343,1642
3931,343,26735
3932,343,13446
3933,343,13116
3936,343,29076
3937,343,9886
3938,343,18326
3940,343,20656
3941,343,33777
3943,343,9367
3945,343,8922
3946,343,20994
3948,343,11497
3949,343,15169
3950,343,20849
3951,343,12553
3952,343,25170
3953,343,31133
3954,343,5090
3957,343,32586
3959,343,13108
3961,343,12948
3963,343,26126
3964,343,25114
3966,343,5481
3967,343,2104
3968,343,1128
3970,343,31505
3972,343,11978
3973,343,25150
3977,343,24960
3978,343,3389
3979,343,27535
3980,343,31140
3983,343,12315
3984,343,254
3986,343,11491
3987,343,248
3989,343,22352
3990,343,18318
3991,343,11505
3992,343,10939
3995,343,22009
3996,343,17213
3997,343,25506
3998,343,22689
3999,343,19524
4000,348,30574
4002,348,26771
4004,348,30464
4006,348,11557
4007,348,27398
4008,348,22743
4010,348,14209
4011,348,9221
4012,348,8717
4013,348,11305
4015,348,7457
4018,348,27405
4019,348,26004
4021,348,26020
4022,348,5207
4023,348,3389
4025,348,27403
4026,348,1691
4028,348,7404
4029,348,28300
4032,348,21989
4041,348,30444
4042,348,30521
4045,348,26838
4046,348,27401
4050,348,2277
4052,348,4949
4053,348,7433
4054,348,27412
4056,348,6443
4057,348,14210
4059,348,24960
4060,348,12940
4061,348,31557
4062,348,28235
4067,348,31656
4068,348,3379
4069,348,25148
4070,348,11978
4071,348,6122
4075,348,32989
4078,348,16799
4079,348,25506
4081,348,26884
4082,348,7434
4085,348,26138
4087,348,18054
4089,348,442
4090,348,19524
4092,348,7654
4093,348,30804
4094,348,30800
4097,348,26798
4100,350,26837
4101,350,30574
4103,350,8717
4106,350,7457
4107,350,26894
4110,350,11305
4113,350,26897
4115,350,5207
4117,350,22034
4118,350,23471
4119,350,28300
4120,350,3389
4121,350,11370
4123,350,26816
4126,350,1416
4127,350,236
4130,350,14209
4131,350,18367
4138,350,15006
4139,350,21989
4140,350,27403
4142,350,1642
4144,350,10197
4146,350,251
4148,350,27412
4150,350,31505
4154,350,20849
4155,350,30672
4156,350,14995
4160,350,10210
4163,350,24960
4164,350,10644
4166,350,30573
4168,350,450
4169,350,2104
4170,350,27535
4171,350,9484
4173,350,30800
4174,350,26808
4175,350,10059
4176,350,9638
4177,350,19335
4178,350,11497
4179,350,261
4183,350,248
4184,350,22689
4185,350,10064
4187,350,25506
4188,350,12869
4191,350,19524
4192,350,2313
4193,350,3377
4194,350,7423
4195,350,22330
4196,350,12868
4197,350,11505
4198,350,15005
4199,350,7435
4202,353,26771
4203,353,8717
4204,353,11743
4205,353,11557
4206,353,26894
4207,353,22743
4208,353,27398
4209,353,26785
4211,353,9221
4212,353,11305
4213,353,30464
4214,353,7457
4216,353,26842
4217,353,5207
4218,353,26816
4220,353,18045
4222,353,26004
4224,353,26020
4227,353,1416
4229,353,3389
4230,353,27412
4231,353,7433
4235,353,3392
4236,353,26138
4237,353,1691
4240,353,24960
4243,353,28298
4247,353,30521
4250,353,28247
4251,353,26884
4256,353,3379
4257,353,25506
4258,353,31557
4259,353,11376
4261,353,15169
4262,353,11497
4263,353,22689
4264,353,30573
4265,353,14064
4267,353,12940
4268,353,30800
4269,353,13950
4272,353,26895
4274,353,11379
4276,353,2104
4278,353,10197
4279,353,18367
4283,353,7435
4284,353,15003
4288,353,5090
4289,353,25822
4290,353,30804
4293,353,22933
4294,353,26697
4297,353,25280
4298,353,17739
4299,353,18546
4302,355,26771
4303,355,11743
4304,355,11305
4305,355,22743
4307,355,11557
4311,355,14209
4312,355,15048
4313,355,26785
4314,355,25647
4315,355,26842
4318,355,28300
4321,355,1691
4322,355,7725
4324,355,26020
4326,355,26816
4327,355,22034
4328,355,20849
4329,355,21989
4331,355,20774
4332,355,10197
4333,355,2277
4336,355,27401
4338,355,7404
4339,355,26884
4340,355,27403
4342,355,2175
4343,355,24960
4344,355,15169
4346,355,3371
4347,355,14210
4348,355,31617
4350,355,11978
4353,355,18497
4354,355,26772
4355,355,26138
4357,355,12940
4358,355,31557
4360,355,15003
4361,355,18500
4362,355,7457
4363,355,27535
4365,355,10210
4366,355,10094
4370,355,7654
4371,355,28235
4373,355,14983
4374,355,15002
4377,355,28298
4379,355,11287
4380,355,22439
4383,355,25506
4384,355,1416
4385,355,31505
4386,355,7433
4388,355,473
4389,355,22733
4390,355,20287
4392,355,22933
4393,355,28283
4394,355,23549
4395,355,24051
4397,355,30464
4399,355,22378
4400,357,30574
4401,357,11743
4402,357,11305
4403,357,26837
4405,357,11557
4407,357,15067
4408,357,8717
4410,357,7725
4411,357,15048
4413,357,26894
4414,357,9801
4415,357,26785
4417,357,12680
4419,357,26897
4423,357,5751
4424,357,236
4427,357,18045
4428,357,10210
4429,357,31617
4431,357,22753
4432,357,11370
4433,357,251
4437,357,261
4438,357,20849
4439,357,8517
4440,357,28300
4442,357,11590
4443,357,21024
4444,357,3371
4445,357,21989
4446,357,9526
4447,357,3358
4448,357,20774
4449,357,24960
4452,357,30521
4454,357,26774
4455,357,7457
4457,357,1642
4459,357,11376
4460,357,1691
4462,357,12663
4464,357,5090
4465,357,10641
4466,357,248
4467,357,31557
4469,357,5776
4470,357,29011
4471,357,14064
4472,357,32586
4473,357,26838
4474,357,1581
4475,357,27403
4476,357,25152
4478,357,10093
4479,357,20926
4480,357,254
4482,357,17217
4483,357,1659
4485,357,6122
4487,357,26884
4488,357,27401
4489,357,1582
4491,357,12948
4495,357,22333
4496,357,473
4497,357,11379
4498,357,9525
4499,357,24771
4500,359,30574
4503,359,11305
4504,359,22743
4505,359,15067
4506,359,21689
4507,359,11743
4510,359,7725
4515,359,10891
4516,359,15048
4517,359,26785
4518,359,21773
4520,359,27398
4521,359,26816
4523,359,20939
4525,359,3389
4527,359,26897
4528,359,4605
4531,359,27199
4532,359,30521
4533,359,11370
4534,359,10644
4536,359,20849
4540,359,10197
4541,359,10210
4542,359,32586
4547,359,21989
4548,359,3371
4549,359,3358
4550,359,7654
4551,359,12948
4552,359,3379
4554,359,18367
4555,359,2690
4556,359,31557
4557,359,26636
4559,359,1691
4560,359,27556
4561,359,11376
4562,359,12663
4563,359,1582
4565,359,14064
4566,359,14764
4567,359,1642
4569,359,23471
4572,359,28751
4575,359,27682
4577,359,26884
4578,359,5776
4579,359,13962
4582,359,22689
4583,359,5444
4584,359,1659
4587,359,27403
4590,359,25647
4591,359,22758
4592,359,22733
4594,359,20781
4595,359,30672
4596,359,10093
4597,359,25149
4599,359,22816
4603,360,11743
4605,360,8717
4606,360,11305
4607,360,22743
4608,360,15067
4609,360,11557
4610,360,26894
4611,360,7725
4613,360,26785
4616,360,9801
4617,360,27398
4618,360,12680
4619,360,22753
4620,360,7457
4623,360,3389
4625,360,3392
4626,360,18045
4627,360,11370
4628,360,26897
4630,360,17213
4631,360,10210
4632,360,10644
4633,360,28235
4634,360,5090
4635,360,26816
4637,360,20849
4638,360,30521
4639,360,2056
4640,360,21989
4642,360,1642
4645,360,15169
4646,360,3371
4647,360,24960
4648,360,28300
4650,360,923
4651,360,15060
4652,360,11376
4653,360,22689
4654,360,12663
4656,360,14064
4657,360,1659
4658,360,14652
4659,360,5776
4660,360,14649
4662,360,14653
4664,360,29190
4665,360,1581
4666,360,25152
4668,360,26884
4670,360,6122
4671,360,10093
4672,360,33114
4677,360,30464
4678,360,25151
4680,360,14764
4681,360,32586
4684,360,31557
4686,360,14651
4687,360,10094
4688,360,29316
4689,360,20125
4690,360,20781
4691,360,11314
4692,360,3358
4694,360,22333
4698,360,25147
4699,360,11978
4700,365,30574
4706,365,11305
4707,365,15048
4710,365,26785
4713,365,27199
4714,365,9801
4716,365,12680
4717,365,240
4718,365,27398
4719,365,17213
4722,365,7725
4723,365,236
4724,365,18045
4725,365,8517
4726,365,22034
4729,365,22753
4730,365,11590
4731,365,10197
4735,365,10644
4736,365,3389
4737,365,251
4738,365,28300
4740,365,15060
4741,365,30464
4743,365,20849
4744,365,21989
4745,365,4949
4747,365,26636
4748,365,20774
4749,365,923
4751,365,11376
4752,365,1642
4753,365,30521
4754,365,20926
4755,365,9526
4756,365,5090
4758,365,24960
4759,365,15169
4760,365,248
4763,365,32586
4766,365,26774
4767,365,1659
4769,365,254
4774,365,12663
4778,365,25152
4781,365,5776
4782,365,13150
4783,365,30444
4784,365,1416
4785,365,8055
4786,365,31557
4787,365,25765
4788,365,22973
4789,365,22689
4792,365,24357
4795,365,5481
4799,365,21384
4801,378,11557
4803,378,8717
4806,378,7457
4809,378,6888
4811,378,17124
4812,378,6828
4813,378,32989
4814,378,5207
4817,378,7404
4818,378,1691
4819,378,6960
4821,378,6838
4822,378,17129
4825,378,26735
4826,378,6920
4827,378,24960
4828,378,11590
4831,378,16805
4832,378,6976
4834,378,22034
4835,378,4949
4836,378,6829
4840,378,17090
4841,378,18367
4842,378,22753
4843,378,26785
4845,378,12680
4848,378,25765
4850,378,17213
4851,378,19983
4852,378,30860
4853,378,6847
4854,378,20849
4855,378,6949
4860,378,6948
4861,378,22689
4862,378,25034
4867,378,20774
4869,378,26740
4870,378,26837
4871,378,15169
4872,378,6836
4873,378,206
4876,378,12323
4877,378,3371
4879,378,30590
4880,378,17591
4882,378,33150
4884,378,20785
4886,378,25011
4887,378,2277
4889,378,15285
4890,378,15067
4891,378,18886
4893,378,26897
4894,378,26771
4897,378,25033
4898,378,12296
4899,378,7725
4900,386,30574
4901,386,19733
4902,386,21689
4905,386,11557
4910,386,4615
4913,386,5207
4914,386,18045
4915,386,1195
4916,386,32586
4917,386,22743
4918,386,14774
4920,386,1416
4924,386,17213
4926,386,19738
4927,386,1599
4930,386,30521
4931,386,18367
4932,386,30756
4933,386,4568
4934,386,25146
4936,386,22034
4937,386,8055
4940,386,27556
4942,386,26735
4943,386,19737
4945,386,5051
4946,386,19786
4947,386,25144
4948,386,8483
4949,386,11455
4951,386,5410
4954,386,31656
4955,386,25147
4956,386,611
4958,386,15048
4959,386,30755
4960,386,30551
4961,386,11978
4962,386,4561
4963,386,4600
4964,386,4985
4965,386,11834
4967,386,21685
4968,386,4607
4971,386,19755
4972,386,25202
4973,386,6030
4975,386,22753
4977,386,20849
4979,386,3616
4981,386,4611
4985,386,24716
4986,386,5393
4989,386,21406
4991,386,19734
4992,386,25110
4993,386,1960
4995,386,32863
4997,386,1193
5000,400,30574
5002,400,8717
5006,400,240
5007,400,18367
5008,400,22743
5009,400,236
5012,400,5207
5014,400,23931
5015,400,8055
5018,400,30521
5019,400,2313
5022,400,24080
5023,400,14467
5025,400,9709
5026,400,22753
5027,400,7457
5028,400,272
5032,400,2335
5033,400,923
5035,400,248
5036,400,24083
5039,400,2294
5040,400,30672
5042,400,11590
5044,400,8517
5045,400,18318
5046,400,1416
5047,400,31505
5048,400,20849
5049,400,2312
5050,400,12948
5052,400,17213
5053,400,10197
5055,400,4949
5058,400,26735
5059,400,18292
5060,400,16405
5061,400,20774
5063,400,30573
5064,400,14764
5066,400,3261
5068,400,17011
5074,400,30358
5075,400,10093
5077,400,254
5078,400,275
5079,400,21689
5080,400,4605
5082,400,22733
5083,400,10866
5084,400,26697
5085,400,8069
5086,400,24062
5087,400,22542
5088,400,14040
5089,400,17837
5090,400,24960
5091,400,9484
5092,400,20731
5093,400,11834
5094,400,7654
5096,400,17958
5097,400,19564
5098,400,24082
5100,415,30574
5103,415,26837
5104,415,22743
5105,415,11557
5106,415,14487
5107,415,22034
5108,415,26771
5111,415,32130
5115,415,5207
5116,415,31505
5117,415,7457
5118,415,18045
5119,415,236
5120,415,18326
5121,415,21152
5124,415,2313
5125,415,18367
5126,415,21989
5128,415,22753
5129,415,8055
5131,415,24083
5132,415,9221
5133,415,30445
5134,415,24060
5135,415,2312
5136,415,14467
5138,415,22330
5141,415,20849
5143,415,11590
5144,415,11834
5147,415,12948
5148,415,461
5150,415,26894
5151,415,17213
5152,415,261
5154,415,30573
5155,415,9484
5157,415,31557
5159,415,248
5161,415,32906
5162,415,20774
5164,415,12869
5165,415,19524
5167,415,11305
5168,415,10644
5169,415,7478
5174,415,23960
5176,415,14064
5177,415,10210
5180,415,24960
5181,415,30551
5183,415,32917
5185,415,11505
5187,415,10932
5188,415,23471
5189,415,254
5191,415,30860
5193,415,2098
5195,415,2294
5196,415,12940
5198,415,28582
5199,415,21156
5202,424,21773
5206,424,19733
5212,424,6131
5214,424,10886
5215,424,2277
5219,424,30521
5220,424,23931
5222,424,18045
5224,424,32686
5225,424,4605
5228,424,8483
5230,424,11644
5231,424,22753
5235,424,8683
5236,424,32724
5237,424,25152
5238,424,2335
5239,424,7404
5240,424,30756
5241,424,21685
5243,424,32586
5244,424,25149
5245,424,4615
5246,424,1195
5248,424,31656
5249,424,26735
5251,424,31505
5255,424,25150
5256,424,3371
5257,424,32688
5258,424,21413
5259,424,1416
5261,424,18589
5262,424,2312
5263,424,11643
5265,424,3611
5267,424,17213
5268,424,10197
5269,424,8055
5270,424,31155
5272,424,28964
5274,424,1014
5275,424,8482
5277,424,11505
5279,424,3358
5281,424,11665
5283,424,919
5284,424,18329
5286,424,18318
5287,424,19738
5292,424,8680
5293,424,8364
5295,424,9483
5296,424,21437
5299,424,25239
5300,428,30574
5302,428,22034
5303,428,240
5305,428,18367
5306,428,8055
5308,428,22743
5310,428,18326
5312,428,11665
5313,428,1659
5314,428,236
5315,428,923
5316,428,18589
5319,428,32586
5320,428,2312
5321,428,32686
5323,428,261
5324,428,21989
5326,428,14719
5328,428,8067
5330,428,22753
