,goodreads_book_id,tag_id,count
27002,3710,8717,292
27004,3710,5207,39
27006,3710,8055,37
27014,3710,1416,20
27022,3710,4949,10
27023,3710,609,9
27030,3710,31505,8
27092,3710,23584,3
27094,3710,12314,3
27095,3710,29265,3
27102,3711,8717,1985
27120,3711,18045,98
27129,3711,24807,70
27150,3711,15048,46
27164,3711,9638,35
27203,3717,5207,64
27236,3717,18318,7
27237,3717,1416,7
27247,3717,4949,6
27274,3717,8714,5
27287,3717,22330,4
27305,3750,28466,148
27311,3750,15209,60
27314,3750,9221,43
27336,3750,12948,21
27356,3750,7631,11
27379,3750,20774,7
27381,3750,3358,7
27388,3750,24999,6
27395,3750,27656,5
27396,3750,17391,5
27398,3750,21672,5
27407,3757,1691,93
27478,3757,1642,6
27489,3757,8527,5
27582,3758,24997,18
27626,3759,22034,29
27645,3759,12940,13
27648,3759,3371,12
27663,3759,1659,8
27732,3760,10210,22
27745,3760,30521,13
27765,3760,17623,11
27766,3760,18367,10
27774,3760,28463,10
27796,3760,15736,6
27801,3762,11743,350
27810,3762,20939,63
27829,3762,4896,20
27841,3762,12948,14
27847,3762,29141,12
27879,3762,5481,5
27907,3763,20939,108
27951,3763,20774,13
27979,3763,24995,8
28003,3764,30358,278
28006,3764,28466,154
28028,3764,5751,31
28047,3764,5090,13
28063,3764,26374,10
28080,3764,10093,7
28116,3805,236,116
28137,3805,31656,59
28158,3805,20279,38
28178,3805,22733,29
28207,3832,5751,66
28219,3832,9221,28
28226,3832,8533,23
28238,3832,1642,13
28277,3832,24993,7
28279,3832,5776,7
28295,3832,23889,6
28374,3836,1659,52
28392,3836,7668,41
28394,3836,9484,40
28397,3836,22009,40
28404,3858,21689,186
28411,3858,11743,27
28430,3858,1416,9
28435,3858,32586,7
28454,3858,8055,4
28457,3858,25506,4
28480,3858,19524,3
28488,3858,14408,3
28519,3867,30521,109
28549,3867,25438,45
28644,3869,7305,48
28647,3869,31533,45
28698,3869,9638,25
28702,3872,14552,461
28710,3872,14467,53
28712,3872,5207,40
28727,3872,8209,19
28731,3872,1416,15
28766,3872,12869,7
28783,3872,10316,6
28792,3872,19943,6
28804,3873,21689,675
28818,3873,9221,45
28853,3873,30796,11
28915,3876,240,236
28930,3876,20849,122
28959,3876,26138,73
28992,3876,30860,47
29000,3882,30574,31133
29002,3882,8209,142
29010,3882,25562,19
29048,3882,8165,2
29054,3882,24816,2
29060,3882,22376,1
29061,3882,781,1
29063,3882,9730,1
29082,3882,6125,1
29092,3882,29290,1
29112,3885,21773,5
29122,3885,20849,2
29125,3885,31557,2
29134,3885,15658,2
29138,3885,22330,1
29144,3885,8214,1
29166,3885,25010,1
29208,3888,25562,25
29229,3888,8110,3
29232,3888,8176,3
29237,3888,603,2
29240,3888,14927,2
29254,3888,8153,2
29324,3895,17331,4
29337,3895,5090,2
29343,3895,1669,2
29363,3895,3823,2
29365,3895,8173,2
29367,3895,8205,2
29373,3895,12177,2
29396,3895,6220,1
29413,3972,26816,27
29417,3972,5207,19
29434,3972,11370,10
29439,3972,15301,8
29443,3972,10644,7
29444,3972,21989,7
29484,3972,27791,4
29485,3972,12989,4
29496,3972,26836,3
29500,3973,30574,1368
29555,3973,20731,8
29585,3973,4949,5
29586,3973,25822,5
29593,3973,11386,5
29646,3974,509,16
29668,3974,32099,12
29691,3974,12868,9
29698,3974,8507,8
29750,3977,14821,14
29790,3977,30672,5
29799,3977,21492,5
29845,3980,6977,82
29857,3980,3392,55
29879,3980,21892,46
29896,3980,20671,35
29935,3985,5051,101
29953,3985,1691,69
29954,3985,20849,67
29965,3985,22111,57
29971,3985,3358,54
30014,4004,21689,48
30050,4004,1416,10
30065,4004,22930,8
30077,4004,18919,6
30086,4004,7607,6
30104,4005,22034,77
30153,4005,10093,7
30158,4005,28353,7
30160,4005,7457,6
30165,4005,1416,6
30168,4005,15392,6
30173,4005,10665,6
30185,4005,4949,5
30196,4005,5656,5
30227,4006,20849,11
30249,4006,22944,6
30261,4006,9949,5
30282,4006,3392,3
30287,4006,5180,3
30312,4008,28384,69
30321,4008,33777,38
30354,4008,11978,13
30362,4008,603,11
30382,4008,5510,9
30384,4008,22944,9
30388,4008,10862,9
30392,4008,9380,9
30396,4008,14064,8
30425,4009,30573,33
30427,4009,14370,33
30438,4009,22689,25
30482,4009,11503,13
30483,4009,1416,13
30490,4009,30672,11
30512,4031,5692,26
30528,4031,10197,11
30535,4031,919,10
30593,4031,25167,4
30607,4035,8517,40
30647,4035,11503,4
30654,4035,15169,3
30686,4035,10053,2
30689,4035,20362,2
30703,4069,24526,2584
30705,4069,11557,1966
30795,4069,24999,33
30812,4076,32766,12
30821,4076,194,7
30830,4076,28904,5
30857,4076,7457,2
30927,4099,25562,26
30963,4099,5207,7
30995,4099,22545,4
30996,4099,30751,4
31036,4122,24526,9
31061,4122,19294,6
31066,4122,19524,5
31102,4135,21689,361
31198,4135,18524,4
31269,4136,3358,18
31301,4137,15048,3613
31305,4137,21773,1596
31326,4137,8717,147
31328,4137,26256,137
31337,4137,3379,94
31347,4137,20774,76
31353,4137,3616,64
31372,4137,25150,48
31420,4138,4949,93
31426,4138,18045,69
31429,4138,22753,65
31430,4138,18001,64
31447,4138,22689,33
31473,4138,18284,22
31506,4143,11743,264
31511,4143,15067,86
31528,4143,10197,24
31556,4143,27682,11
31569,4143,7658,9
31611,4214,23471,634
31612,4214,8067,583
31615,4214,22753,521
31624,4214,25647,443
31642,4214,28384,234
31678,4214,25114,130
31681,4214,941,125
31692,4214,3377,114
31710,4261,26257,39
31723,4261,23970,17
31726,4261,30521,15
31728,4261,20849,13
31752,4261,26261,6
31767,4261,25149,5
31770,4261,21685,5
31817,4264,10644,55
31842,4264,12940,18
31852,4264,20849,15
31906,4268,11557,118
31909,4268,22034,81
31931,4268,14815,21
31970,4268,11503,10
31986,4268,5747,9
32005,4271,5207,253
32037,4271,25438,44
32045,4271,20849,33
32172,4325,33153,19
32177,4325,33116,18
32193,4325,33125,16
32206,4339,21773,149
32227,4339,248,18
32253,4339,275,7
32261,4339,21739,6
32314,4364,19733,17
32332,4364,22689,6
32345,4364,22034,4
32350,4364,30755,4
32356,4364,28046,4
32358,4364,9315,4
32434,4373,15034,15
32474,4373,11644,8
32506,4381,26771,5796
32572,4381,7417,189
32583,4381,10210,158
32584,4381,26816,156
32624,4395,4949,245
32695,4395,30860,65
32696,4395,4021,65
32702,4406,11743,4260
32739,4406,9221,116
32743,4406,20774,106
32750,4406,3389,88
32761,4406,20731,68
32770,4406,10197,58
32794,4406,22465,46
32801,4407,11557,7662
32820,4407,1416,455
32825,4407,30521,390
32863,4407,20287,167
32869,4407,26774,144
32905,4473,4949,456
32924,4473,1642,127
33003,4477,19634,351
33015,4477,10891,28
33044,4477,17213,9
33051,4477,19738,8
33073,4477,10210,6
33086,4477,5444,5
33093,4477,9638,5
33097,4477,19649,5
33205,4516,11743,141
33237,4516,25151,19
33242,4516,21989,18
33262,4516,10859,13
33268,4516,31133,11
33290,4516,12600,9
33301,4530,6750,327
33309,4530,20939,41
33352,4530,15060,5
33399,4530,11862,3
33424,4538,21459,61
33427,4538,6914,45
33428,4538,25436,45
33430,4538,8055,40
33431,4538,7457,37
33479,4538,33023,15
33481,4538,3679,14
33488,4538,6596,13
33508,4588,8067,394
33520,4588,21437,208
33547,4588,9484,98
33550,4588,10210,96
33579,4588,25150,59
33603,4591,21689,594
33615,4591,19659,26
33622,4591,26888,13
33673,4591,4561,6
33708,4599,22743,34
33738,4599,603,6
33764,4599,2335,4
33767,4599,22330,4
33791,4599,23993,3
33817,4600,6920,30
33862,4600,228,8
33875,4600,2570,7
33883,4600,11542,6
33887,4600,4831,6
33900,4625,30574,851
33928,4625,27656,18
33940,4625,31505,13
33954,4625,5090,9
33966,4625,31557,8
34012,4630,26251,59
34023,4630,22753,30
34034,4630,12123,19
34046,4630,420,14
34052,4630,5090,12
34054,4630,13213,11
34071,4630,21656,9
34077,4630,10093,8
34104,4631,8717,133
34147,4631,3392,32
34157,4631,4611,27
34173,4631,1416,22
34197,4631,26247,16
34203,4633,7457,188
34214,4633,10813,23
34239,4633,1416,6
34248,4633,14764,5
34258,4633,22689,4
34260,4633,14064,4
34318,4645,923,45
34371,4645,4949,9
34422,4652,22753,19
34427,4652,414,18
34440,4652,24960,11
34443,4652,18292,11
34448,4652,30672,9
34456,4652,21660,8
34480,4652,31656,5
34483,4652,14552,5
34505,4656,8055,50
34529,4656,3389,10
34536,4656,1416,9
34542,4656,25149,7
34554,4656,5051,5
34610,4657,2277,18
34628,4657,18318,6
34673,4657,25146,2
34675,4657,6524,2
34683,4657,639,2
34690,4657,25136,2
34692,4657,27549,2
34721,4659,26138,26
34727,4659,10644,20
34743,4659,30766,13
34775,4659,9638,8
34788,4659,32099,7
34795,4659,22352,6
34812,4660,12948,13
34816,4660,10644,11
34857,4660,11818,3
34887,4660,1178,2
34912,4662,2277,6
34930,4662,12948,3
34938,4662,414,3
34945,4662,927,3
34949,4662,25167,2
34969,4662,14752,2
34985,4662,13640,2
34991,4662,6222,2
34993,4662,27681,2
35006,4671,18367,2697
35015,4671,2313,1103
35020,4671,14467,907
35033,4671,2104,573
35042,4671,9886,444
35058,4671,25191,334
35063,4671,29716,306
35095,4671,3885,191
35132,4687,30672,31
35141,4687,1659,27
35148,4687,9477,24
35150,4687,3358,23
35153,4687,18045,21
35171,4687,251,15
35195,4687,12940,12
35207,4692,9221,65
35214,4692,5207,29
35253,4692,29316,11
35316,4701,18367,43
35334,4701,30521,21
35374,4701,5776,8
35398,4701,15392,6
35404,4708,5207,278
35455,4708,22333,24
35461,4708,30672,22
35488,4708,9484,13
35597,4796,20281,6
35598,4796,18370,6
35633,4799,14467,45
35667,4799,24960,22
35670,4799,3392,21
35671,4799,25151,21
35672,4799,14552,21
35700,4806,30574,8232
35701,4806,21689,1214
35713,4806,13053,59
35714,4806,29434,49
35718,4806,31155,33
35719,4806,30521,31
35720,4806,10641,30
35754,4806,21685,13
35764,4806,21815,11
35788,4806,21803,9
35804,4813,7009,125
35812,4813,11061,21
35831,4813,13053,8
35840,4813,1691,5
35851,4813,5090,4
35888,4813,21869,3
35890,4813,14631,3
35910,4820,5207,51
35927,4820,3379,22
35945,4820,30693,14
35950,4820,31505,12
35970,4820,30756,9
36062,4830,20279,4
36070,4830,12869,4
36089,4830,24992,3
36099,4830,26507,3
36113,4835,28775,12
36114,4835,22743,10
36161,4835,12680,5
36167,4835,1265,5
36178,4835,15626,4
36212,4865,23471,149
36253,4865,134,49
36261,4865,22330,46
36268,4865,27123,42
36277,4865,25506,38
36305,4866,27111,98
36310,4866,22743,77
36313,4866,9221,47
36333,4866,9375,14
36340,4866,13744,11
36362,4866,11590,7
36387,4866,15170,6
36409,4887,22743,24
36424,4887,24481,8
36450,4887,24540,5
36466,4887,9375,4
36468,4887,11644,4
36489,4887,24517,3
36543,4894,6579,35
36550,4894,27535,27
36564,4894,18130,22
36569,4894,28904,20
36574,4894,33776,19
36579,4894,10316,18
36584,4894,10700,17
36592,4894,15048,15
36620,4898,9221,19
36623,4898,19546,18
36657,4898,4671,6
36665,4898,27089,5
36696,4898,134,3
36790,4900,31859,62
36802,4909,8717,458
36854,4909,3379,10
36863,4909,7457,8
36871,4909,15811,8
36875,4909,32586,7
36888,4909,22111,6
36892,4909,15626,5
36901,4912,21689,691
36905,4912,19742,268
36967,4912,27535,10
37033,4921,8717,38
37039,4921,21689,29
37052,4921,3358,22
37065,4921,14552,17
37070,4921,11497,16
37084,4921,25148,14
37088,4921,22689,13
37095,4921,5481,11
37105,4929,16203,937
37132,4929,3389,115
37149,4929,941,80
37172,4929,248,50
37211,4934,509,287
37241,4934,4949,84
37242,4934,31133,82
37252,4934,9477,69
37253,4934,251,68
37255,4934,1659,65
37260,4934,26392,60
37261,4934,11834,59
37337,4948,6931,83
37370,4948,4828,45
37398,4948,28770,31
37403,4950,11557,82
37406,4950,15461,42
37411,4950,18326,19
37457,4950,10708,5
37482,4950,15698,3
37490,4950,2355,3
37493,4950,28525,2
37511,4952,1416,46
37517,4952,1659,37
37535,4952,11505,23
37695,4953,13214,22
37698,4953,2312,21
37745,4954,1691,9
37748,4954,12868,9
37768,4954,5481,7
37798,4954,3371,5
37819,4955,22753,9
37831,4955,1659,7
37834,4955,2271,6
37843,4955,10197,5
37859,4955,9638,4
37904,4965,4949,614
37907,4965,14552,177
37909,4965,22743,137
37911,4965,23699,129
37941,4965,1416,35
37967,4965,11505,22
37992,4965,14524,17
37997,4965,24990,16
38031,4978,11370,63
38048,4978,21989,38
38124,4979,15067,29
38171,4979,24960,8
38174,4979,27556,8
38175,4979,603,8
38188,4979,2335,7
38217,4980,12948,113
38230,4980,3392,81
38231,4980,7725,80
38232,4980,12680,77
38261,4980,1416,35
38267,4980,2271,32
38310,4981,18367,1257
38325,4981,2313,369
38333,4981,18326,302
38347,4981,10197,208
38381,4981,18292,121
38438,4982,18326,36
38444,4982,20774,28
38515,4983,21689,6
38546,4983,18045,2
38579,4983,28532,1
38608,4984,7457,31
38664,4984,11753,4
38704,4985,11557,411
38725,4985,18045,35
38729,4985,2690,31
38730,4985,923,30
38741,4985,10197,22
38744,4985,26785,20
38773,4985,12680,12
38779,4985,30672,11
38803,4986,15048,91
38815,4986,2277,23
38853,4986,32080,5
38856,4986,18318,4
38870,4986,25152,3
38875,4986,10094,3
38911,4987,26837,55
38944,4987,22689,7
38981,4987,31581,4
39006,4989,11743,172
39011,4989,4985,128
39019,4989,11673,86
39049,4989,11166,43
39053,4989,20288,36
39057,4989,18318,34
39069,4989,11305,29
39090,4989,1128,24
39111,5015,18326,85
39114,5015,22743,59
39124,5015,4985,39
39131,5015,20774,27
39134,5015,261,27
39183,5015,32130,12
39185,5015,18054,11
39211,5038,26785,96
39217,5038,1691,39
39229,5038,20849,26
39232,5038,30521,24
39258,5038,16840,16
39259,5038,15169,14
39273,5038,22689,9
39305,5043,22743,780
39310,5043,19666,403
39316,5043,10641,289
39334,5043,2867,158
39338,5043,10197,141
39341,5043,9886,129
39344,5043,11505,123
39351,5043,11497,105
39396,5043,22330,51
39423,5052,17001,14
39436,5052,10210,8
39464,5052,28334,5
39475,5052,3358,4
39520,5053,22753,20
39530,5053,10641,15
39537,5053,5747,14
39544,5053,8517,9
39555,5053,1540,6
39561,5053,14064,5
39581,5053,25152,3
39629,5055,32906,13
39646,5055,5090,7
39650,5055,30521,6
39657,5055,10197,5
39672,5055,22816,4
39697,5055,22915,3
39699,5055,12168,3
39708,5062,11557,80
39742,5062,13609,15
39750,5062,3389,13
39753,5062,22034,12
39770,5062,20989,8
39811,5064,19666,192
39814,5064,10641,143
39817,5064,3392,115
39842,5064,10210,50
39856,5064,32586,37
39870,5064,14524,28
39889,5064,5090,21
39902,5068,19017,38
39910,5068,8067,19
39958,5068,930,4
40012,5084,17213,66
40026,5084,12200,30
40028,5084,3379,28
40055,5084,1669,14
40072,5084,5051,11
40097,5084,8656,9
40114,5091,9221,220
40121,5091,22034,84
40133,5091,8938,58
40145,5091,26894,38
40146,5091,8963,38
40223,5093,24051,77
40251,5093,15169,35
40260,5093,18318,28
40310,5094,26771,396
40324,5094,24051,124
40326,5094,11590,106
40379,5094,10093,32
40387,5094,5481,30
40399,5094,13803,27
40408,5096,26837,363
40411,5096,5207,318
40414,5096,32353,229
40428,5096,18045,87
40454,5096,26894,40
40463,5096,18886,32
40529,5107,18045,472
40549,5107,15169,317
40577,5107,26752,175
40590,5107,442,155
40653,5113,7423,42
40679,5113,8055,30
40684,5113,7668,28
40686,5113,13214,27
40709,5114,11557,76
40760,5114,450,9
40797,5114,20797,5
40810,5128,11743,79
40851,5128,22545,8
40862,5128,11978,7
40864,5128,14752,7
40871,5128,22352,6
40872,5128,5444,6
40876,5128,31133,6
40892,5128,21487,5
40903,5129,11557,7545
40937,5129,24960,308
40951,5129,10067,236
40999,5129,420,113
41007,5130,26771,114
41044,5130,18599,14
41093,5130,9484,6
41159,5139,5090,42
41165,5139,16773,36
41175,5139,5295,32
41187,5139,31505,29
41207,5148,5207,324
41215,5148,25438,106
41219,5148,22753,97
41245,5148,32812,54
41255,5148,33012,44
41256,5148,26257,44
41267,5148,33124,35
41292,5148,25150,23
41309,5157,22743,48
41312,5157,22465,40
41317,5157,1499,29
41339,5157,15169,9
41397,5157,1078,4
41429,5158,9886,9
41434,5158,32686,7
41441,5158,2277,5
41461,5158,923,3
41478,5158,25150,2
41486,5158,5393,2
41488,5158,9730,2
41497,5158,11801,2
41521,5159,20774,20
41540,5159,15174,9
41553,5159,1684,7
41587,5159,503,5
41591,5159,22707,5
41596,5159,8346,4
41604,5160,19733,102
41605,5160,21773,78
41648,5160,11673,6
41666,5160,4685,5
41679,5160,4737,4
41680,5160,1761,4
41691,5160,22466,4
41722,5161,22034,28
41747,5161,32586,8
41766,5161,20547,6
41769,5161,1444,6
41776,5161,20994,5
41787,5161,5036,5
41808,5166,8067,92
41840,5166,30521,20
41855,5166,22944,15
41871,5166,25147,11
41910,5167,1753,68
41930,5167,11221,16
41959,5167,2305,9
41962,5167,1762,9
41981,5167,2326,7
41989,5167,14539,6
41992,5167,12938,6
41995,5167,25148,5
42006,5168,8055,192
42014,5168,22449,94
42022,5168,22034,52
42031,5168,5036,38
42049,5168,20824,24
42051,5168,5295,23
42054,5168,597,21
42058,5168,26657,19
42069,5168,24187,16
42081,5168,1645,14
42082,5168,28218,14
42091,5168,4968,13
42098,5168,18850,12
42102,5171,20939,166
42103,5171,11743,164
42106,5171,5207,114
42113,5171,22753,39
42123,5171,18367,25
42124,5171,20774,23
42178,5171,1416,7
42188,5171,11643,6
42203,5174,11557,468
42211,5174,22456,79
42216,5174,6163,45
42220,5174,1659,42
42245,5174,9886,22
42275,5174,608,12
42300,5175,30574,3515
42336,5175,32686,6
42338,5175,22459,6
42350,5175,11644,5
42363,5175,32099,4
42373,5175,829,4
42375,5175,3392,3
42467,5176,32688,5
42475,5176,25106,4
42522,5179,14467,10
42555,5179,22452,4
42603,5180,22456,74
42630,5180,9886,9
42643,5180,15169,6
42648,5180,11590,5
42708,5181,11557,34
42709,5181,22465,31
42737,5181,4915,6
42788,5181,20126,3
42816,5182,4949,12
42822,5182,22034,10
42901,5186,11743,500
42928,5186,21989,19
42946,5186,11665,11
42967,5186,2242,8
42973,5186,11643,7
42976,5186,32666,7
42984,5186,26740,6
42985,5186,24807,6
43021,5187,1642,18
43046,5187,7457,7
43053,5187,19524,6
43062,5187,11978,5
43088,5187,11776,4
43105,5190,22449,74
43106,5190,5207,61
43110,5190,22451,44
43111,5190,22743,42
43120,5190,21989,23
43125,5190,3389,17
43128,5190,3371,13
43148,5190,10197,8
43162,5190,25152,5
43165,5190,31656,5
43179,5190,25150,4
43225,5191,5051,37
43230,5191,20774,26
43244,5191,25438,16
43246,5191,15553,16
43258,5191,21406,14
43286,5191,22733,10
43373,5196,20288,7
43385,5196,14487,6
43388,5196,11978,6
43402,5197,11743,797
43459,5197,17213,16
43485,5197,26754,10
43504,5198,5207,102
43516,5198,30952,37
43553,5198,31505,10
43561,5198,7404,9
43563,5198,12315,9
43585,5198,14552,6
43621,5203,19788,80
43636,5203,5051,55
43651,5203,30521,30
43686,5203,25106,18
43695,5203,19524,16
43696,5203,15048,16
43698,5203,24908,16
43710,5204,18326,77
43719,5204,22034,43
43736,5204,14764,21
43759,5204,30521,11
43767,5204,22153,11
43769,5204,17213,10
43770,5204,2312,10
43859,5205,20006,6
43868,5205,32726,5
43873,5205,22733,5
43896,5205,5332,4
43902,5211,11557,1269
43925,5211,251,61
43951,5211,923,33
43993,5211,6179,21
44011,5246,14487,164
44020,5246,2312,102
44053,5246,22027,38
44057,5246,12948,34
44061,5246,24960,32
44083,5246,25152,22
44104,5289,11557,227
44113,5289,9221,54
44123,5289,22034,21
44131,5289,7423,17
44138,5289,11305,13
44153,5289,14467,9
44203,5296,8717,313
44216,5296,7725,51
44235,5296,15817,21
44242,5296,26636,18
44304,5297,11743,6774
44306,5297,5207,1999
44320,5297,4949,457
44322,5297,5751,410
44325,5297,26735,362
44347,5297,3392,227
44373,5297,15798,158
44385,5297,31505,132
44463,5306,10891,18
44512,5308,14487,202
44554,5308,19860,41
44580,5308,30573,27
44627,5326,9468,252
44629,5326,14467,245
44646,5326,7417,163
44675,5326,15169,100
44677,5326,17217,96
44690,5326,3377,79
44697,5326,254,74
44698,5326,30635,74
44712,5338,22753,41
44760,5338,1659,12
44799,5338,14695,7
44853,5344,31430,28
44868,5344,5747,21
44905,5345,16518,136
44909,5345,14552,80
44924,5345,31250,29
44967,5345,5180,14
45016,5346,13723,66
45057,5346,5332,13
45070,5346,617,11
45129,5347,24517,21
45132,5347,20849,20
45150,5347,611,14
45155,5347,10644,12
45169,5347,14764,8
45187,5347,31656,5
45213,5348,17864,45
45235,5348,20994,18
45261,5348,2450,12
45277,5348,5090,9
45281,5348,1078,9
45313,5349,20994,121
45320,5349,1659,58
45328,5349,12948,44
45344,5349,2277,25
45378,5349,1691,13
45382,5349,8396,13
45387,5349,21953,12
45431,5350,1642,31
45433,5350,12948,29
45440,5350,8527,21
45452,5350,10866,19
45467,5350,23993,14
45469,5350,15736,13
45479,5350,22944,11
45482,5350,17736,11
45498,5350,13962,8
45502,5351,16518,694
45516,5351,17721,81
45529,5351,20849,39
45546,5351,32206,20
45580,5351,5180,10
45581,5351,14752,10
45582,5351,13962,10
45601,5352,11743,809
45613,5352,8517,88
45627,5352,20196,32
45634,5352,1642,27
45645,5352,3379,17
45723,5354,20774,41
45772,5354,15736,13
45795,5354,15513,8
45811,5355,29076,166
45823,5355,17864,49
45847,5355,26292,22
45874,5355,21003,14
45940,5356,8067,22
45958,5356,2277,15
46004,5357,15048,265
46006,5357,4949,247
46051,5357,7242,18
46055,5357,3379,16
46080,5357,781,11
46091,5357,25150,9
46151,5358,3392,31
46153,5358,21003,30
46155,5358,20570,30
46175,5358,2158,23
46183,5358,20288,21
46188,5358,13458,20
46196,5358,1128,18
46200,5359,30574,46705
46202,5359,16518,896
46214,5359,9221,193
46215,5359,17857,189
46233,5359,8067,53
46273,5359,21001,19
46279,5359,11503,18
46310,5360,13720,113
46341,5360,10197,23
46345,5360,18367,21
46359,5360,10644,16
46378,5360,21953,12
46387,5360,25438,10
46399,5360,16572,9
46427,5364,1659,190
46432,5364,18045,151
46433,5364,24960,149
46436,5364,10210,137
46503,5367,11557,285
46515,5367,14361,30
46522,5367,26842,19
46558,5367,2277,8
46606,5368,14467,141
46626,5368,1642,10
46639,5368,22689,7
46645,5368,1691,6
46647,5368,15169,6
46649,5368,27535,6
46665,5368,7278,5
46710,5369,20994,56
46723,5369,10210,19
46765,5369,32586,5
46769,5369,9730,5
46775,5369,20943,5
46779,5369,9336,4
46794,5369,3104,4
